task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
106	ab/f91a8c	51092	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (RAP1_UNINDUCED_REP2)	COMPLETED	0	2023-03-08 12:51:18.849	1m 10s	1s	635.2%	4.6 MB	29.8 MB	20.9 MB	1.2 KB
101	78/52bb51	51093	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (RAP1_UNINDUCED_REP1)	COMPLETED	0	2023-03-08 12:51:23.454	1m 5s	0ms	65.1%	4.9 MB	31.1 MB	18.1 MB	6.8 KB
107	54/5e27cc	51094	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (RAP1_UNINDUCED_REP2)	COMPLETED	0	2023-03-08 12:51:28.650	1m 5s	2s	697.6%	115.6 MB	1.6 GB	26.6 MB	29.5 KB
98	5d/18eed9	51095	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (RAP1_UNINDUCED_REP1)	COMPLETED	0	2023-03-08 12:51:33.451	1m	0ms	95.9%	6.6 MB	220.9 MB	1.8 MB	6.1 KB
99	ac/ac29df	51096	NFCORE_RNASEQ:RNASEQ:DUPRADAR (RAP1_UNINDUCED_REP1)	COMPLETED	0	2023-03-08 12:51:33.648	1m 5s	3s	368.6%	153.3 MB	5.3 GB	29.8 MB	99.2 KB
96	dd/a73617	51097	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (RAP1_UNINDUCED_REP1)	COMPLETED	0	2023-03-08 12:51:38.649	59.8s	2s	492.4%	309.6 MB	9.8 GB	22.6 MB	479.3 KB
100	e4/fc7b41	51098	NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (RAP1_UNINDUCED_REP1)	COMPLETED	0	2023-03-08 12:51:43.452	55s	0ms	31.9%	3.4 MB	7.3 MB	2 MB	119.4 KB
102	71/c5754d	51099	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDCLIP (RAP1_UNINDUCED_REP2)	COMPLETED	0	2023-03-08 12:51:48.452	50s	0ms	55.8%	7.7 MB	18.5 MB	337.4 KB	265 KB
111	8a/638be7	51100	NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE (RAP1_UNINDUCED_REP2)	COMPLETED	0	2023-03-08 12:51:48.646	49.9s	0ms	92.0%	6.8 MB	13.7 MB	1.8 MB	1.6 KB
110	34/89b887	51101	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT (RAP1_UNINDUCED_REP2)	COMPLETED	0	2023-03-08 12:51:53.487	49.9s	1s	587.7%	114.1 MB	1.6 GB	20.9 MB	687 B
104	31/92348e	51102	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (RAP1_UNINDUCED_REP2)	COMPLETED	0	2023-03-08 12:51:58.455	45s	2s	637.0%	6.1 MB	29.8 MB	21 MB	1.6 KB
112	76/fe78d2	51103	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (WT_REP2)	COMPLETED	0	2023-03-08 12:52:04.790	43.6s	1s	66.5%	5.7 MB	34 MB	751.4 KB	114.3 KB
113	20/707f9c	51104	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDGRAPHTOBIGWIG (WT_REP2)	COMPLETED	0	2023-03-08 12:52:05.229	43.2s	0ms	95.2%	5.9 MB	34 MB	566.2 KB	100.2 KB
115	53/257176	51106	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (WT_REP1)	COMPLETED	0	2023-03-08 12:52:13.449	35s	1s	171.3%	4.7 MB	11.8 MB	13 MB	6.3 MB
116	4a/e19979	51107	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (WT_REP1)	COMPLETED	0	2023-03-08 12:52:13.473	40s	2s	134.4%	834 MB	983.8 MB	11.2 MB	32.4 KB
117	72/2230b4	51108	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDGRAPHTOBIGWIG (RAP1_IAA_30M_REP1)	COMPLETED	0	2023-03-08 12:52:18.552	34.9s	0ms	94.9%	5.7 MB	34 MB	635.5 KB	105.4 KB
118	73/630934	51109	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (RAP1_IAA_30M_REP1)	COMPLETED	0	2023-03-08 12:52:18.618	39.8s	0ms	89.7%	5.9 MB	34 MB	820.6 KB	120 KB
120	1a/950f0e	51110	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDCLIP (RAP1_UNINDUCED_REP1)	COMPLETED	0	2023-03-08 12:52:23.469	35s	0ms	94.8%	7.7 MB	18.5 MB	264.1 KB	191.7 KB
119	23/cb956f	51111	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDCLIP (RAP1_UNINDUCED_REP1)	COMPLETED	0	2023-03-08 12:52:23.492	35s	0ms	79.6%	3.2 MB	5.4 MB	199.2 KB	126.9 KB
114	ca/e8a95a	51105	NFCORE_RNASEQ:RNASEQ:QUANTIFY_SALMON:SALMON_TXIMPORT	COMPLETED	0	2023-03-08 12:52:08.454	55s	15s	144.5%	411.9 MB	5.5 GB	68.7 MB	63.9 KB
121	e8/a04303	51112	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDGRAPHTOBIGWIG (RAP1_UNINDUCED_REP2)	COMPLETED	0	2023-03-08 12:52:28.496	34.9s	0ms	94.9%	5.9 MB	34 MB	685.2 KB	110.8 KB
122	5d/cdda23	51113	NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE (RAP1_UNINDUCED_REP1)	COMPLETED	0	2023-03-08 12:52:28.526	34.9s	0ms	94.7%	3.3 MB	5.4 MB	1.8 MB	1.6 KB
128	20/4473ca	51114	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (RAP1_UNINDUCED_REP1)	COMPLETED	0	2023-03-08 12:52:33.495	34.9s	2s	748.1%	113.6 MB	1.6 GB	25.1 MB	21 KB
124	ab/c87a3f	51115	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (RAP1_UNINDUCED_REP1)	COMPLETED	0	2023-03-08 12:52:33.519	34.9s	2s	606.3%	120.4 MB	1.6 GB	19.5 MB	1.6 KB
129	47/feb9cd	51116	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (RAP1_UNINDUCED_REP1)	COMPLETED	0	2023-03-08 12:52:33.544	34.9s	2s	660.6%	28 MB	74.9 MB	19.4 MB	1.2 KB
125	c3/790cd8	51117	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE (RAP1_UNINDUCED_REP1)	COMPLETED	0	2023-03-08 12:52:33.567	34.9s	1s	501.3%	10.2 MB	57.4 MB	8.9 MB	389 B
123	4c/586a6c	51118	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION (RAP1_UNINDUCED_REP1)	COMPLETED	0	2023-03-08 12:52:33.592	39.8s	2s	714.5%	115.8 MB	1.6 GB	25.1 MB	15.9 KB
127	a8/2aea2f	51119	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (RAP1_UNINDUCED_REP1)	COMPLETED	0	2023-03-08 12:52:33.615	39.8s	2s	752.5%	255.6 MB	3.3 GB	25.2 MB	84 KB
126	ba/92c037	51120	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT (RAP1_UNINDUCED_REP1)	COMPLETED	0	2023-03-08 12:52:33.694	44.7s	2s	599.4%	4.6 MB	29.8 MB	19.4 MB	687 B
130	61/6e0ae6	51121	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (RAP1_UNINDUCED_REP2)	COMPLETED	0	2023-03-08 12:52:38.526	39.9s	0ms	62.2%	5.9 MB	34 MB	848.1 KB	123.8 KB
131	07/fbab76	51122	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (WT_REP1)	COMPLETED	0	2023-03-08 12:52:48.521	29.9s	0ms	105.4%	6.6 MB	220.9 MB	6.4 MB	7.4 KB
133	ea/cbc826	51124	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_TX2GENE (genome_gfp.gtf)	COMPLETED	0	2023-03-08 12:52:53.493	25s	0ms	90.3%	6.7 MB	13.7 MB	2 MB	4.7 KB
132	5e/380b0e	51123	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (WT_REP1)	COMPLETED	0	2023-03-08 12:52:48.575	34.8s	5s	418.3%	2.2 GB	14 GB	40.5 MB	7.5 MB
134	c6/1527dd	51125	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDGRAPHTOBIGWIG (RAP1_UNINDUCED_REP1)	COMPLETED	0	2023-03-08 12:52:58.498	24.9s	0ms	54.2%	5.7 MB	34 MB	628.2 KB	105.1 KB
135	e3/f5dae2	51126	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (RAP1_UNINDUCED_REP1)	COMPLETED	0	2023-03-08 12:52:58.521	25s	0ms	59.5%	4.9 MB	34 MB	433.7 KB	90.6 KB
138	15/19bf0a	51127	NFCORE_RNASEQ:RNASEQ:QUANTIFY_SALMON:SALMON_SE_GENE (salmon_tx2gene.tsv)	COMPLETED	0	2023-03-08 12:53:03.837	29.6s	8s	180.1%	416 MB	5.5 GB	48.2 MB	13.8 KB
140	d8/767e9e	51128	NFCORE_RNASEQ:RNASEQ:QUANTIFY_SALMON:SALMON_SE_TRANSCRIPT (salmon_tx2gene.tsv)	COMPLETED	0	2023-03-08 12:53:03.861	29.6s	8s	196.5%	411.9 MB	5.5 GB	48.2 MB	13.9 KB
139	ef/bbe448	51129	NFCORE_RNASEQ:RNASEQ:QUANTIFY_SALMON:SALMON_SE_GENE_SCALED (salmon_tx2gene.tsv)	COMPLETED	0	2023-03-08 12:53:03.885	39.5s	7s	202.7%	414.3 MB	5.5 GB	48.2 MB	16.1 KB
137	59/f1bc7e	51130	NFCORE_RNASEQ:RNASEQ:QUANTIFY_SALMON:SALMON_SE_GENE_LENGTH_SCALED (salmon_tx2gene.tsv)	COMPLETED	0	2023-03-08 12:53:03.907	39.6s	8s	209.2%	415.3 MB	5.5 GB	48.2 MB	16.2 KB
148	b0/edf93e	51132	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (RAP1_UNINDUCED_REP1)	COMPLETED	0	2023-03-08 12:53:18.509	25s	0ms	60.9%	4.7 MB	11.8 MB	182.1 KB	5.1 KB
149	84/1ac270	51133	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (WT_REP1)	COMPLETED	0	2023-03-08 12:53:18.535	25s	1s	99.1%	4.7 MB	11.8 MB	6.4 MB	78.6 KB
146	9b/4479ca	51134	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (RAP1_UNINDUCED_REP1)	COMPLETED	0	2023-03-08 12:53:18.561	29.9s	0ms	104.4%	6.9 MB	222.2 MB	1.6 MB	49.8 KB
154	2a/f9abcd	51135	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (RAP1_UNINDUCED_REP1)	COMPLETED	0	2023-03-08 12:53:18.584	29.9s	0ms	95.9%	6.6 MB	220.9 MB	1.6 MB	5.5 KB
150	a2/85815f	51136	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (WT_REP1)	COMPLETED	0	2023-03-08 12:53:18.607	29.9s	0ms	82.5%	3.2 MB	5.4 MB	183.3 KB	5.1 KB
144	1e/642ec1	51137	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (RAP1_IAA_30M_REP1)	COMPLETED	0	2023-03-08 12:53:18.632	29.9s	1s	85.9%	3.2 MB	5.4 MB	182.3 KB	5.1 KB
152	d0/f679ea	51138	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (RAP1_IAA_30M_REP1)	COMPLETED	0	2023-03-08 12:53:18.709	34.7s	0ms	101.3%	6.6 MB	220.9 MB	3.5 MB	5.5 KB
153	47/a6ad55	51139	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (RAP1_UNINDUCED_REP2)	COMPLETED	0	2023-03-08 12:53:18.908	34.5s	0ms	95.5%	6.6 MB	220.9 MB	3 MB	5.5 KB
155	4d/041efe	51140	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (WT_REP1)	COMPLETED	0	2023-03-08 12:53:19.110	34.4s	0ms	104.6%	6.6 MB	220.9 MB	6.4 MB	5.5 KB
145	a8/eacf82	51141	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (RAP1_UNINDUCED_REP2)	COMPLETED	0	2023-03-08 12:53:19.308	34.2s	0ms	105.6%	6.9 MB	222.2 MB	3 MB	54.2 KB
136	7f/b37d13	51131	NFCORE_RNASEQ:RNASEQ:DESEQ2_QC_SALMON	COMPLETED	0	2023-03-08 12:53:03.930	54.5s	15s	143.6%	593.8 MB	5.7 GB	67.9 MB	55.6 KB
147	bd/99ae58	51142	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (RAP1_UNINDUCED_REP2)	COMPLETED	0	2023-03-08 12:53:19.508	38.9s	0ms	86.5%	3.2 MB	5.4 MB	182.7 KB	5.1 KB
143	81/b9f412	51143	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (RAP1_IAA_30M_REP1)	COMPLETED	0	2023-03-08 12:53:19.709	38.8s	0ms	106.3%	7.2 MB	222.2 MB	3.5 MB	78.5 KB
151	d5/1b1115	51144	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (WT_REP2)	COMPLETED	0	2023-03-08 12:53:19.911	38.6s	0ms	75.7%	4.7 MB	11.8 MB	3.3 MB	5.5 KB
142	30/357124	51145	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (WT_REP2)	COMPLETED	0	2023-03-08 12:53:20.111	38.4s	0ms	102.9%	7.2 MB	222.2 MB	3.3 MB	79.7 KB
141	83/6c08d8	51146	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (WT_REP2)	COMPLETED	0	2023-03-08 12:53:20.308	38.2s	0ms	91.6%	3.2 MB	5.4 MB	182.1 KB	5 KB
160	1e/ad60bc	51148	NFCORE_RNASEQ:RNASEQ:DUPRADAR (WT_REP1)	COMPLETED	0	2023-03-08 12:53:23.474	40s	4s	310.5%	226.4 MB	5.5 GB	50.6 MB	98.5 KB
157	23/2c776f	51149	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (WT_REP1)	COMPLETED	0	2023-03-08 12:53:23.501	40s	1s	104.5%	8.4 MB	42 MB	14.3 MB	1.1 MB
156	66/e953f0	51147	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_TXIMPORT	COMPLETED	0	2023-03-08 12:53:20.510	52.9s	15s	141.4%	462.3 MB	5.5 GB	68.7 MB	63.8 KB
158	2d/c643e4	51150	NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (WT_REP1)	COMPLETED	0	2023-03-08 12:53:23.526	49.9s	0ms	96.2%	7.2 MB	13.5 MB	7.2 MB	121.6 KB
159	d2/eba821	51151	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (WT_REP1)	COMPLETED	0	2023-03-08 12:53:23.550	49.9s	0ms	106.4%	6.6 MB	220.9 MB	7 MB	7.4 KB
162	81/fdd8c3	51152	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (WT_REP1)	COMPLETED	0	2023-03-08 12:53:33.465	40s	1s	97.2%	12.8 MB	43.9 MB	75.3 MB	8.8 KB
164	ec/3dad8a	51154	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDCLIP (WT_REP1)	COMPLETED	0	2023-03-08 12:54:05.067	8.5s	0ms	86.2%	7.7 MB	18.5 MB	319.2 KB	246.9 KB
161	ec/c1b5a9	51153	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (WT_REP1)	COMPLETED	0	2023-03-08 12:53:33.498	44.9s	5s	363.8%	627.2 MB	12.7 GB	39.3 MB	11.6 MB
163	b0/2ad383	51155	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDCLIP (WT_REP1)	COMPLETED	0	2023-03-08 12:54:07.190	11.3s	0ms	65.8%	7.7 MB	18.5 MB	369.6 KB	297.3 KB
167	db/4c69a0	51156	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_SE_GENE_SCALED (salmon_tx2gene.tsv)	COMPLETED	0	2023-03-08 12:54:13.477	10s	8s	209.6%	413.5 MB	5.5 GB	48.2 MB	16.1 KB
168	c8/6e29ea	51157	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_SE_GENE (salmon_tx2gene.tsv)	COMPLETED	0	2023-03-08 12:54:13.529	9.9s	9s	185.6%	402.2 MB	5.4 GB	48.2 MB	13.8 KB
165	b6/2be858	51158	NFCORE_RNASEQ:RNASEQ:DESEQ2_QC_STAR_SALMON	COMPLETED	0	2023-03-08 12:54:13.555	19.9s	12s	164.5%	593.8 MB	5.7 GB	67.9 MB	55.9 KB
166	d6/8caa6d	51159	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_SE_GENE_LENGTH_SCALED (salmon_tx2gene.tsv)	COMPLETED	0	2023-03-08 12:54:13.579	19.9s	8s	211.9%	414.3 MB	5.5 GB	48.2 MB	16.2 KB
169	b1/abf22e	51160	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_SE_TRANSCRIPT (salmon_tx2gene.tsv)	COMPLETED	0	2023-03-08 12:54:13.603	19.9s	8s	207.3%	414.3 MB	5.5 GB	48.2 MB	13.8 KB
176	f5/a9acd4	51161	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (WT_REP1)	COMPLETED	0	2023-03-08 12:54:13.628	24.8s	2s	673.0%	117.6 MB	1.6 GB	30.4 MB	103.5 KB
170	1b/c8c6b1	51162	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (WT_REP1)	COMPLETED	0	2023-03-08 12:54:13.678	24.8s	2s	531.5%	113.9 MB	1.6 GB	24.6 MB	1.2 KB
171	b0/d90cab	51163	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT (WT_REP1)	COMPLETED	0	2023-03-08 12:54:13.878	24.6s	2s	434.9%	97.9 MB	1.6 GB	24.6 MB	705 B
195	28/8aa3b1	-	NFCORE_RNASEQ:RNASEQ:MULTIQC_TSV_STRAND_CHECK	COMPLETED	-	2023-03-08 12:54:38.500	2ms	1ms	-	-	-	-	-
189	b1/175730	51165	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (WT_REP1)	COMPLETED	0	2023-03-08 12:54:14.277	24.2s	0ms	102.4%	6.6 MB	220.9 MB	7 MB	5.5 KB
172	44/cc03f0	51164	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (WT_REP1)	COMPLETED	0	2023-03-08 12:54:14.078	29.4s	2s	530.6%	120.4 MB	1.6 GB	24.7 MB	1.6 KB
175	82/1117a0	51166	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (WT_REP1)	COMPLETED	0	2023-03-08 12:54:14.477	29s	3s	562.3%	275.8 MB	3.3 GB	30.3 MB	33.6 KB
180	81/7a0ead	51168	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (RAP1_IAA_30M_REP1)	COMPLETED	0	2023-03-08 12:54:14.876	28.6s	1s	87.6%	3.2 MB	5.4 MB	182.3 KB	5 KB
182	34/f4aece	51169	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (RAP1_IAA_30M_REP1)	COMPLETED	0	2023-03-08 12:54:15.080	28.4s	0ms	110.6%	7.3 MB	222.2 MB	3.7 MB	78.5 KB
191	76/675c69	51170	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (WT_REP1)	COMPLETED	0	2023-03-08 12:54:15.276	28.2s	0ms	116.7%	7.3 MB	222.2 MB	7 MB	78.6 KB
181	f8/d184bc	51171	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (RAP1_IAA_30M_REP1)	COMPLETED	0	2023-03-08 12:54:15.478	28.1s	0ms	64.3%	4.7 MB	11.8 MB	3.7 MB	5.5 KB
174	a6/e4ff3a	51167	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE (WT_REP1)	COMPLETED	0	2023-03-08 12:54:14.677	33.8s	4s	390.4%	124.4 MB	1.7 GB	30.3 MB	3.2 MB
173	fc/eae0a6	51172	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION (WT_REP1)	COMPLETED	0	2023-03-08 12:54:15.679	32.8s	2s	691.8%	111.6 MB	1.6 GB	30.3 MB	15.9 KB
187	bf/838a8c	51173	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (RAP1_UNINDUCED_REP2)	COMPLETED	0	2023-03-08 12:54:15.877	32.6s	1s	98.2%	4.7 MB	11.8 MB	3.3 MB	54.2 KB
188	fb/140aba	51174	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (RAP1_UNINDUCED_REP1)	COMPLETED	0	2023-03-08 12:54:16.077	32.4s	0ms	100.5%	6.6 MB	220.9 MB	1.8 MB	5.4 KB
184	c2/9952c6	51175	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (RAP1_UNINDUCED_REP1)	COMPLETED	0	2023-03-08 12:54:16.279	32.2s	0ms	68.4%	4.7 MB	11.8 MB	182.1 KB	5 KB
183	69/91c9c3	51176	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (RAP1_UNINDUCED_REP2)	COMPLETED	0	2023-03-08 12:54:16.479	32s	0ms	87.1%	3.2 MB	5.4 MB	182.8 KB	5 KB
179	24/1c9981	51177	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (WT_REP2)	COMPLETED	0	2023-03-08 12:54:16.677	31.9s	0ms	76.4%	4.7 MB	11.8 MB	3.5 MB	5.5 KB
186	06/67bf13	51178	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (WT_REP1)	COMPLETED	0	2023-03-08 12:54:16.879	31.7s	0ms	86.8%	3.2 MB	5.4 MB	183.4 KB	5 KB
185	cb/e73b53	51179	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (RAP1_UNINDUCED_REP2)	COMPLETED	0	2023-03-08 12:54:18.484	30.1s	0ms	91.6%	6.6 MB	220.9 MB	3.3 MB	5.4 KB
177	ee/53e6f7	51180	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (WT_REP2)	COMPLETED	0	2023-03-08 12:54:18.681	29.9s	0ms	92.3%	3.2 MB	5.4 MB	182 KB	5 KB
190	a4/785ed4	51181	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (RAP1_UNINDUCED_REP1)	COMPLETED	0	2023-03-08 12:54:23.468	30s	0ms	105.5%	7.1 MB	222.2 MB	1.8 MB	49.8 KB
178	a7/34da1f	51182	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (WT_REP2)	COMPLETED	0	2023-03-08 12:54:23.550	29.9s	1s	108.7%	7.3 MB	222.2 MB	3.5 MB	79.7 KB
